certificate_id,postcode,paon,street,floor_area_sqm,epc_rating,build_year,lodgement_date
7602-3038-2205-4304-5200,SL6 6EJ,37,PENYSTON ROAD,86.0,,,
8809-5896-4129-5476-0983,SL6 1XF,5,COTSWOLD CLOSE,124.0,,,
0189-3036-9204-7364-7204,SL6 3NP,SUNNYSIDE,SMITHFIELD ROAD,137.0,,,
2391-3041-3208-7584-1200,SL6 8ER,53,SUMMERLEAZE ROAD,123.0,,,
8534-4021-8100-0853-2222,SL6 6BG,20,ALEXANDRA ROAD,90.0,,,
0448-6946-6260-9868-8964,SL6 0NE,149,MAYPOLE ROAD,61.0,,,
3519-5024-6000-0378-8222,SL6 6DP,45,ST MARKS ROAD,141.0,,,
0172-3942-2200-5574-5204,SL6 2LS,15,REEVE ROAD,166.0,,,
0380-2159-3480-2124-4145,SL6 4JD,5,BOYN HILL CLOSE,98.0,,,
9019-3012-8209-7802-7200,SL6 4RE,71,GREAT HILL CRESCENT,111.0,,,
9448-5005-7236-1141-8970,SL6 4RH,13,HEVER CLOSE,82.0,,,
2777-3020-3201-9612-6204,SL6 7RX,12,MOSSY VALE,134.0,,,
9432-7628-6100-0224-9226,SL6 2AR,10,THE TERRACE,81.0,,,
8251-6529-6549-1812-1992,SL6 6BP,36,COLLEGE RISE,84.0,,,
4534-2126-5300-0601-9296,SL6 6ED,95,PENYSTON ROAD,80.0,,,
8106-7694-2429-2497-3563,SL6 5HD,46,BLENHEIM ROAD,77.0,,,
2160-6939-6060-3006-6825,SL6 2QU,1,WALKER ROAD,134.0,,,
0150-2431-2010-2020-2875,SL6 6HA,7,CAMDEN ROAD,106.0,,,
8416-7526-4120-3525-4996,SL6 3UX,11,BISSLEY DRIVE,98.0,,,
0100-2181-3118-2427-6075,SL6 9SF,SOUTHLEIGH,HIGH STREET,65.0,,,
0360-2600-9350-2574-6851,SL6 1XA,22,CHILTERN ROAD,128.0,,,
9695-3035-1207-7034-8204,SL6 3BL,7,RAINSBOROUGH CHASE,132.0,,,
9148-3039-1206-2244-0204,SL6 6DH,13,WELLINGTON ROAD,144.0,,,
2236-3042-0201-9374-3204,SL6 2HQ,73,AYSGARTH PARK,102.0,,,
9127-3931-0200-0587-1204,SL6 2DG,12,TITHE BARN DRIVE,101.0,,,
0496-1003-4284-9832-5200,SL6 6JA,73,COURTHOUSE ROAD,39.0,,,
9617-3041-2208-9094-0204,SL6 2EW,25,WINDSOR ROAD,205.0,,,
4512-9429-0089-0919-3292,SL6 4PS,71,ALTWOOD ROAD,187.0,,,
7000-8364-0622-2423-3343,SL6 1BR,38,BELL STREET,79.0,,,
3334-4421-1400-0350-2276,SL6 8RZ,52,SIMPSON CLOSE,83.0,,,
4534-9027-3300-0658-6296,SL6 4LB,154,BATH ROAD,160.0,,,
7000-3567-0322-9022-5493,SL6 4DS,11,UNDERHILL CLOSE,151.0,,,
3317-2065-6002-0304-8806,SL6 3XD,44,PHIPPS CLOSE,86.0,,,
8424-7422-1860-1908-4902,SL6 8EY,1,THAMES CRESCENT,125.0,,,
9735-8429-6400-0748-5206,SL6 9SF,ROSELEIGH,HIGH STREET,59.0,,,
6817-2626-7080-0595-3292,SL6 8EP,62,SUMMERLEAZE ROAD,130.0,,,
0534-2126-6300-0488-9292,SL6 8RN,154,BLACKAMOOR LANE,113.0,,,
9100-0158-0022-6129-3643,SL6 5AQ,46,HIGHWAY AVENUE,92.0,,,
5100-1270-0622-4428-3843,SL6 5BJ,36A,HAVELOCK ROAD,120.0,,,
2314-4150-2763-0591-2857,SL6 9DW,HIGH PITCH,STRANDE LANE,147.0,,,
8161-6122-4000-4632-1922,SL6 3XX,73,FOLIEJOHN WAY,46.0,,,
9600-7884-0622-7299-3573,SL6 3XL,87,LILLIBROOKE CRESCENT,69.0,,,
0310-2074-0410-2224-8255,SL6 5ER,1,HALIFAX ROAD,112.0,,,
9834-5024-4300-0075-7292,SL6 2HQ,86,AYSGARTH PARK,116.0,,,
8908-1575-4329-4727-9833,SL6 0PY,7,STAFFORD CLOSE,103.0,,,
2598-7005-7231-6508-4974,SL6 8RZ,28,SIMPSON CLOSE,46.0,,,
9377-3038-5206-7094-9200,SL6 2LF,24,HENDONS WAY,131.0,,,
5534-4321-5400-0643-2226,SL6 3PZ,9,FARMERS CLOSE,126.0,,,
9380-2284-9290-2992-2141,SL6 2LL,15,MONKEY ISLAND COURT,78.0,,,
2486-3041-1208-6274-3200,SL6 5HN,105,BLENHEIM ROAD,75.0,,,
1237-3122-7200-0256-4292,SL6 6LS,9,BELMONT CRESCENT,84.0,,,
8408-6821-6180-5311-6992,SL6 0NH,20,CAVENDISH CLOSE,67.0,,,
8709-4166-5429-3827-8413,SL6 7HQ,9,WESTMEAD,82.0,,,
8003-1684-6629-9726-4333,SL6 5AE,24,HIGHWAY ROAD,129.0,,,
0340-2805-0180-2722-5961,SL6 4HW,30,LEXINGTON AVENUE,72.0,,,
3834-1529-4409-0874-3206,SL6 3YY,29,SOMERSBY CRESCENT,74.0,,,
6200-8192-0822-8424-3143,SL6 7LY,17,GRINGER HILL,255.0,,,
2948-9057-6283-5801-8940,SL6 4SA,22,LANCASTRIA MEWS,61.0,,,
0666-3943-8209-7584-6204,SL6 7DR,6,NORFOLK PARK COTTAGES,66.0,,,
0320-2525-1370-2324-7631,SL6 2PA,HONEYSUCKLE COTTAGE,FIFIELD ROAD,153.0,,,
2018-9054-4002-0393-8706,SL6 7TB,8,ANNE CLOSE,91.0,,,
0850-3039-4203-7594-6200,SL6 0PY,2,STAFFORD CLOSE,103.0,,,
9156-3942-7200-7564-9204,SL6 7LF,22,PEARCE ROAD,94.0,,,
5034-7727-2300-0771-5206,SL6 3XS,23,LOWBROOK DRIVE,114.0,,,
0512-3035-0207-8334-8200,SL6 5JU,6,HARDWICK CLOSE,96.0,,,
0960-2825-7090-9291-6865,SL6 7RT,98,BRIDLE ROAD,95.0,,,
9160-2235-7090-2020-6821,SL6 3PY,2,WELBY CLOSE,107.0,,,
8376-7729-4360-6152-6922,SL6 7TZ,13,WHITCHURCH CLOSE,89.0,,,
7335-2229-2400-0560-6272,SL6 3DL,144,WESSEX WAY,81.0,,,
8100-7225-7510-5083-0222,SL6 4RW,5,WENTWORTH CRESCENT,86.0,,,
0380-2644-9340-2324-8765,SL6 4NR,56,BANNARD ROAD,86.0,,,
0399-3931-2209-6017-8204,SL6 5EY,53,LANCASTER ROAD,105.0,,,
9448-2855-6229-9808-8721,SL6 6QE,52,PINKNEYS DRIVE,68.0,,,
9169-3037-5204-2554-0204,SL6 5JW,33,CAMLEY GARDENS,113.0,,,
0259-2837-6519-9921-0681,SL6 4QP,14,AUDLEY DRIVE,60.0,,,
7510-9064-5002-0393-8706,SL6 4HL,33,LEXINGTON AVENUE,71.0,,,
2140-2303-5020-2120-1845,SL6 6PX,CLEARE COTTAGE,BAKERS ROW,98.0,,,
2738-2068-6259-8525-9920,SL6 6BN,12,COLLEGE ROAD,235.0,,,
9320-2364-6420-2704-1425,SL6 2JB,2,THE GREEN,75.0,,,
0140-2030-2058-2572-7335,SL6 6BL,53,COLLEGE GLEN,108.0,,,
0300-2568-2340-2704-6661,SL6 5DT,69,PINKNEYS ROAD,148.0,,,
0748-3035-1207-5254-5200,SL6 0JH,15,HAG HILL LANE,114.0,,,
0800-6929-0522-1394-3643,SL6 7QX,55,SWITCHBACK ROAD NORTH,160.0,,,
8683-7929-5869-9410-6996,SL6 7JD,15,NORTH DEAN,73.0,,,
9390-2346-3300-2627-7141,SL6 6DZ,64,PORTLOCK ROAD,102.0,,,
2580-3041-3208-8044-2200,SL6 2TD,52,ROSS ROAD,82.0,,,
2719-5961-6129-5193-0415,SL6 6AD,CRANMERE,ELM GROVE,130.0,,,
0310-2563-3310-2007-0001,SL6 5AE,52,HIGHWAY ROAD,150.0,,,
2150-5239-9040-4091-9825,SL6 3HN,31,LAMBOURNE DRIVE,72.0,,,
8637-3922-1309-0186-2202,SL6 4HY,50,RUTLAND ROAD,78.0,,,
9258-2816-6993-9501-3491,SL6 3QE,WINDFALL,THE THICKET,252.0,,,
2150-2839-2040-7095-5891,SL6 6RU,2,CHERINGTON GATE,89.0,,,
0330-2751-8430-2424-3061,SL6 0PG,24,ALVISTA AVENUE,110.0,,,
0731-3942-2200-6664-6200,SL6 3AT,35,ST ADRIANS CLOSE,83.0,,,
8712-5420-9189-0745-0226,SL6 2AH,SHORTCHASES,HIGH STREET,161.0,,,
0268-0016-7236-5788-4920,SL6 0NZ,664,BATH ROAD,124.0,,,
3900-6049-0122-4398-3643,SL6 6HZ,105,COURTHOUSE ROAD,115.0,,,
0370-2624-8340-2604-4675,SL6 2AJ,STUART COTTAGE,HIGH STREET,87.0,,,
9100-1653-0122-2401-3143,SL6 7TD,1,KENT WAY,84.0,,,
2544-6123-4822-1113-2111,SL6 3JD,TOUCHDOWN,WALTHAM ROAD,156.0,,,
0513-3942-6200-4744-7200,SL6 5LY,24,SHEPHERDS CLOSE,84.0,,,
2728-7051-7202-4126-5944,SL6 3XB,4,FOLIEJOHN WAY,85.0,,,
9887-3047-8207-5795-7200,SL6 9JS,TALL TREES,HIGH ROAD,198.0,,,
0263-3034-1202-5594-5200,SL6 4LG,6,MARLBOROUGH ROAD,81.0,,,
9318-3039-8206-9584-1204,SL6 6JA,61,COURTHOUSE ROAD,79.0,,,
0840-2860-7284-9976-4235,SL6 3QU,LITTLEWICK HOUSE,JUBILEE ROAD,661.0,,,
2358-8029-7288-0540-3254,SL6 4QS,9,BADMINTON ROAD,112.0,,,
3334-6620-5409-0274-2206,SL6 5ER,17,HALIFAX ROAD,131.0,,,
0031-3870-7032-9625-9851,SL6 5FJ,12,ST FRANCIS ROAD,116.0,,,
9490-8454-0322-5493-3943,SL6 2BJ,WEIR LODGE,RIVER GARDENS,170.0,,,
1214-1024-6002-0398-8906,SL6 4AZ,23,NORDEN ROAD,77.0,,,
9378-1905-7209-5143-9970,SL6 2RX,7,HILLSIDE,56.0,,,
0350-2220-8490-2375-8651,SL6 3YW,23,KELSEY CLOSE,105.0,,,
0710-2853-7367-9403-2831,SL6 8NF,8,RAY LODGE MEWS,93.0,,,
9215-1003-1284-8907-5204,SL6 3UU,66,BISSLEY DRIVE,76.0,,,
8323-7526-5780-1252-2922,SL6 1BB,61,GREENFIELDS,72.0,,,
4416-7144-4002-0024-8302,SL6 3QU,HUNTERS MOON,JUBILEE ROAD,165.0,,,
0300-2823-6360-2424-7931,SL6 8SW,35,RAY MILL ROAD EAST,211.0,,,
0380-2289-4310-2097-3005,SL6 3BG,53,ST CHADS ROAD,101.0,,,
0340-2767-4480-2224-4185,SL6 7LY,11,GRINGER HILL,50.0,,,
0747-2845-7855-9306-2685,SL6 6EG,29,POWNEY ROAD,78.0,,,
8003-4057-6122-6597-5303,SL6 5LB,7,HEADINGTON ROAD,156.0,,,
9537-7528-9200-0018-9292,SL6 6TL,4,CORFE PLACE,49.0,,,
0010-2839-1261-2107-4345,SL6 8RE,17,JUNIPER DRIVE,107.0,,,
8908-6525-4040-1716-1096,SL6 4NZ,8,ENDFIELD PLACE,303.0,,,
8309-7026-5029-2326-2953,SL6 8TD,86,RAY MILL ROAD EAST,70.0,,,
3817-9526-7080-0859-3206,SL6 8LF,12,ISLET PARK DRIVE,176.0,,,
6100-8196-0822-2427-3843,SL6 0EX,PANS PLACE,HIGH STREET,129.0,,,
0844-2832-7679-9426-4835,SL6 3DP,15,POWIS CLOSE,102.0,,,
2150-7132-4040-1092-7801,SL6 2PU,24,COURTLANDS,77.0,,,
6434-3724-3300-0116-6206,SL6 7HE,68,ALDEBURY ROAD,180.0,,,
0300-2899-9480-2124-8111,SL6 0EX,3,HIGH STREET,284.0,,,
0340-2439-2360-2224-2901,SL6 6EG,93,POWNEY ROAD,76.0,,,
9078-8062-7294-3103-8950,SL6 3PH,COPPINS,CANNON LANE,173.0,,,
3820-2096-0386-9093-1433,SL6 8SA,29,RAY MILL ROAD WEST,120.0,,,
5235-2929-9400-0832-5222,SL6 5JS,11,COMPTON DRIVE,100.0,,,
0159-2801-6127-2390-7415,SL6 6TL,14,CORFE PLACE,37.0,,,
0534-7124-8300-0541-7292,SL6 6SF,14,BRIAR DENE,71.0,,,
2170-1422-6090-1102-2801,SL6 7LE,16,COLLIER CLOSE,54.0,,,
9708-1055-6238-5720-3240,SL6 6ES,12,STONEFIELD PARK,40.0,,,
8511-7736-6390-8264-8902,SL6 1GF,12,AURIOL WAY,80.0,,,
9090-4322-0222-3004-3003,SL6 7HE,98,ALDEBURY ROAD,85.0,,,
6900-0361-0822-7324-3643,SL6 5BH,34,ALLENBY ROAD,121.0,,,
2115-1511-2610-5311-2973,SL6 0HA,HOLLY COTTAGE,HILL FARM ROAD,142.0,,,
0350-2966-5290-2527-8385,SL6 0LB,1A,CONWAY ROAD,121.0,,,
8990-2089-0332-5094-3243,SL6 4PB,9A,ALTWOOD ROAD,131.0,,,
2921-1551-1110-1282-9678,SL6 9LY,9,SOUTHWOOD ROAD,106.0,,,
9350-2127-5420-2704-2451,SL6 6EE,19,POWNEY ROAD,93.0,,,
2300-3035-2202-9714-1204,SL6 5JW,15,CAMLEY GARDENS,181.0,,,
2140-3708-6090-3101-7801,SL6 6TT,18,THE WICKETS,62.0,,,
2434-8925-6300-0061-7206,SL6 8XF,23,DEERSWOOD,108.0,,,
2735-0429-1400-0146-5206,SL6 6JB,48,COURTHOUSE ROAD,78.0,,,
0390-2765-2230-2207-3831,SL6 3TE,6,BARLEY MEAD,174.0,,,
0330-2599-1350-2894-5775,SL6 8LE,17,ISLET PARK,63.0,,,
8341-6529-6859-7119-4096,SL6 7AZ,72,NORFOLK ROAD,20.0,,,
2156-3901-4209-0790-7204,SL6 6BG,11,ALEXANDRA ROAD,88.0,,,
0834-3897-7892-2090-4451,SL6 5FJ,5,ST FRANCIS ROAD,138.0,,,
9290-0783-0122-5400-3043,SL6 3HQ,9,BRAMLEY CLOSE,89.0,,,
8008-5369-0729-2396-3523,SL6 3JD,TUDOR HOUSE,WALTHAM ROAD,303.0,,,
8800-5659-0922-8302-3643,SL6 4LW,APSLEY HOUSE,THICKET GROVE,252.0,,,
0150-2837-9010-2009-8881,SL6 3XL,105,LILLIBROOKE CRESCENT,107.0,,,
0876-2870-6044-9528-7021,SL6 3JD,HALF ACRE,WALTHAM ROAD,130.0,,,
8186-7222-4029-7962-7922,SL6 7PF,12,HARROW CLOSE,92.0,,,
2218-5005-6201-4073-6990,SL6 1EZ,155D,GRENFELL ROAD,102.0,,,
0154-3004-7207-7259-2204,SL6 6LQ,34,BELMONT ROAD,126.0,,,
9665-3942-7200-4884-9204,SL6 8HF,6,LOCK MEAD,217.0,,,
0774-2880-6256-9791-4995,SL6 6LH,3,ARCHER CLOSE,246.0,,,
1434-0427-8300-0243-6226,SL6 4NJ,21,WEBSTER CLOSE,89.0,,,
4912-3629-2089-0163-3292,SL6 4AZ,63,NORDEN ROAD,144.0,,,
4134-4829-7409-0917-3292,SL6 3NY,54,FURROW WAY,97.0,,,
0045-2883-7118-2290-1121,SL6 2PT,23,COURTLANDS,82.0,,,
7108-9025-7333-3675-9940,SL6 6AB,6,THE CRESCENT,238.0,,,
9330-2530-7420-2994-5401,SL6 8RZ,11,SIMPSON CLOSE,40.0,,,
0750-2803-6216-0898-0915,SL6 3EZ,13A,SEYMOUR CLOSE,218.0,,,
0370-2907-3170-2722-1471,SL6 0GA,9,CLIVEDEN GAGES,132.0,,,
9350-2108-4590-2125-4715,SL6 8FA,10,RAVEN DRIVE,145.0,,,
4534-6620-3409-0503-2202,SL6 7EZ,30,GREEN LEYS,93.0,,,
9390-7541-0922-4405-3943,SL6 6JB,44,COURTHOUSE ROAD,75.0,,,
9330-2084-8290-2222-8251,SL6 6ST,120,BEVERLEY GARDENS,96.0,,,
8809-4374-4822-7806-7703,SL6 0GB,129,CLIVEDEN GAGES,77.0,,,
9708-0067-6261-5808-6050,SL6 2EL,24,PRIORS WAY,82.0,,,
3820-2026-0381-4001-1503,SL6 7AT,24,NORFOLK ROAD,80.0,,,
0568-2822-6423-2090-3245,SL6 8DH,25,IN THE RAY,63.0,,,
7134-6422-9300-0771-5222,SL6 6BE,8,COLLEGE ROAD,183.0,,,
0663-2819-6247-9491-8045,SL6 0GB,134,CLIVEDEN GAGES,117.0,,,
0730-3050-7205-6355-0204,SL6 2YU,106,SPRINGFIELD PARK,77.0,,,
9625-3034-1202-8804-8204,SL6 3AS,10,FAIRLEA,125.0,,,
0274-1208-3007-5437-0604,SL6 6BD,7,COLLEGE ROAD,81.0,,,
2150-0235-4040-7000-3801,SL6 6SS,66,CRANBROOK DRIVE,141.0,,,
0360-2156-7350-2094-7875,SL6 4DN,81,CLARE ROAD,113.0,,,
8700-2431-0722-1395-3543,SL6 2SR,79,ROSS ROAD,88.0,,,
1734-2829-4409-0612-3296,SL6 2RP,55,BRUNEL ROAD,58.0,,,
2849-3943-5200-5574-2204,SL6 0GA,36,CLIVEDEN GAGES,133.0,,,
9648-3903-6279-7546-2934,SL6 3SD,MESA VERDE,BUTCHERS LANE,112.0,,,
0031-3034-5202-8734-6204,SL6 8HE,16,CLIVEDEN MEAD,248.0,,,
8485-7624-3760-0598-0922,SL6 2TD,38,ROSS ROAD,89.0,,,
9380-2105-5420-2804-0401,SL6 2SE,6,HARE SHOOTS,76.0,,,
9567-3943-8200-6204-0200,SL6 7DP,50,ST LUKES ROAD,92.0,,,
0960-0201-7309-0434-2514,SL6 6ET,17,HEDINGHAM MEWS,53.0,,,
0310-2615-9410-2324-6235,SL6 4JP,1,CASTLE HILL TERRACE,213.0,,,
0535-2893-7713-9195-1295,SL6 6DY,3,ALSTON GARDENS,59.0,,,
8266-7134-4420-4432-8922,SL6 3BQ,14,GRANGE WALK,236.0,,,
0668-0067-6279-6916-2954,SL6 4HN,9,LONGLEAT GARDENS,75.0,,,
1634-3925-3300-0507-7296,SL6 9LH,27,BROOM HILL,59.0,,,
9988-0928-7342-5353-4970,SL6 0FF,5,LANGTON GREEN,107.0,,,
0434-1623-8400-0586-0222,SL6 6HP,201,COURTHOUSE ROAD,213.0,,,
0678-3962-7342-3504-6944,SL6 0GA,59,CLIVEDEN GAGES,165.0,,,
4017-9044-4002-0322-8492,SL6 8EZ,10,ASHLEY PARK,178.0,,,
2150-2630-7000-9095-0821,SL6 5BL,6,HAVELOCK CRESCENT,88.0,,,
8283-7228-5260-7303-1906,SL6 4NP,33,BANNARD ROAD,86.0,,,
7434-9923-6300-0547-9292,SL6 4JA,23,RUTLAND PLACE,126.0,,,
2140-4935-9070-2002-9875,SL6 6SU,45,BALMORAL,131.0,,,
9820-3943-2209-8564-8200,SL6 7EY,39,ALDEBURY ROAD,88.0,,,
3534-4821-6400-0442-1296,SL6 2RT,94,BRUNEL ROAD,89.0,,,
2230-0021-9000-0412-0222,SL6 9NP,12,GROVES WAY,74.0,,,
0310-2717-0350-2324-5885,SL6 6LT,126,ALL SAINTS AVENUE,140.0,,,
3000-2068-0922-6206-3123,SL6 6QB,14,LIME WALK,187.0,,,
0150-2831-1090-2029-9815,SL6 9LH,9,BROOM HILL,62.0,,,
0310-2253-7350-2704-1751,SL6 9PR,JAYS OAK,CHURCH ROAD,308.0,,,
9330-2582-4400-2504-0241,SL6 6DH,7,WELLINGTON ROAD,98.0,,,
8100-4664-0522-4405-3143,SL6 9JG,WORSTER HOUSE,WORSTER ROAD,242.0,,,
6414-9004-4002-0300-8092,SL6 6SE,25,AVONDALE,69.0,,,
2312-3037-2204-1444-5200,SL6 7HP,176,COOKHAM ROAD,63.0,,,
0495-3035-6207-7094-4200,SL6 9JG,MAGNOLIA,WORSTER ROAD,125.0,,,
0517-3942-5200-5474-7204,SL6 4BJ,17,NORREYS DRIVE,104.0,,,
9842-3039-1206-8114-0200,SL6 6EG,67,POWNEY ROAD,91.0,,,
2488-3038-8205-4724-4204,SL6 9JD,1,HAWTHORN COTTAGES,50.0,,,
9340-2798-4400-2094-8321,SL6 5EY,35,LANCASTER ROAD,93.0,,,
9449-2805-7890-9896-9611,SL6 2QQ,30,HARVEST HILL ROAD,282.0,,,
0841-3942-5200-1414-6200,SL6 2DE,72,TITHE BARN DRIVE,113.0,,,
0380-2771-6350-2424-1855,SL6 6TL,48,CORFE PLACE,32.0,,,
2334-9122-5409-0788-5296,SL6 7JD,9,NORTH DEAN,74.0,,,
9340-2137-9400-2224-8381,SL6 6HH,76,OAKEN GROVE,88.0,,,
9004-3932-6209-6007-1200,SL6 8HU,6,ASHDOWN,156.0,,,
8717-1423-6180-0643-0222,SL6 3RA,CONEY GREEN,CORONATION ROAD,179.0,,,
0320-2250-0490-2825-7555,SL6 9LJ,77,BROOM HILL,98.0,,,
0334-2926-0300-0662-8292,SL6 3PR,45,BARN DRIVE,119.0,,,
2820-2016-0330-6000-1453,SL6 3XP,20,LOWBROOK DRIVE,85.0,,,
0226-0201-3207-1039-2114,SL6 9RQ,THE WHITE COTTAGE,SPADE OAK REACH,151.0,,,
0012-3942-9200-6454-7204,SL6 6JL,15,BELMONT ROAD,146.0,,,
2130-2021-6000-0063-0292,SL6 2TE,100,BADGER CLOSE,79.0,,,
0820-9085-0337-5003-1473,SL6 4DQ,68,CLARE ROAD,89.0,,,
6315-0024-6002-0390-8896,SL6 4LG,30,MARLBOROUGH ROAD,84.0,,,
9449-1903-8282-5372-6200,SL6 4AU,141,WESTBOROUGH ROAD,62.0,,,
1234-1122-1300-0236-4202,SL6 3AR,21,THE FAIRWAY,114.0,,,
9381-3943-0200-6794-0200,SL6 4LF,29,MARLBOROUGH ROAD,97.0,,,
6434-2525-5300-0879-7202,SL6 5EQ,6,MURRIN ROAD,78.0,,,
2328-9920-7239-4186-6954,SL6 7SU,41,WHURLEY WAY,71.0,,,
1307-3025-6210-0425-3226,SL6 2AR,8,THE TERRACE,82.0,,,
9418-3944-1209-2194-2204,SL6 1TW,38,OLDFIELD ROAD,140.0,,,
9791-3944-7202-1694-9204,SL6 6LW,14,BELMONT CRESCENT,135.0,,,
8319-4025-6000-0323-8292,SL6 9EB,14,SOUTHWOOD GARDENS,77.0,,,
2376-3035-1202-4214-6204,SL6 1UD,20,FORLEASE DRIVE,135.0,,,
2037-9426-3200-0533-7202,SL6 7PN,64,SANDRINGHAM ROAD,127.0,,,
0330-2316-7490-2405-6585,SL6 4DT,141,BOYN VALLEY ROAD,81.0,,,
8004-3870-5529-4507-9313,SL6 6FR,3,ASPEN PLACE,123.0,,,
1532-2420-5009-0180-9226,SL6 3UX,57,BISSLEY DRIVE,92.0,,,
3719-8123-4000-0032-8226,SL6 2QP,KIMBERS EDGE,KIMBERS LANE,194.0,,,
9394-3944-0202-8364-9204,SL6 1XE,3,CLEVELAND CLOSE,192.0,,,
9271-1903-0280-4802-5200,SL6 6JS,6,BELMONT PARK AVENUE,139.0,,,
6400-0129-0722-5101-3543,SL6 6HN,35,OAKEN GROVE,161.0,,,
9360-2317-3400-2224-2385,SL6 0LS,17,HAG HILL RISE,81.0,,,
7709-8244-0002-1398-1806,SL6 6DF,38,RAYMOND ROAD,161.0,,,
2111-6145-3115-6111-1171,SL6 8DP,BALMACARA,RAY PARK AVENUE,160.0,,,
2327-3944-2209-6704-4200,SL6 3XB,52,FOLIEJOHN WAY,81.0,,,
2160-0335-3070-0007-5825,SL6 8SW,11,RAY MILL ROAD EAST,136.0,,,
0056-2804-7874-9393-9415,SL6 1UD,12,FORLEASE DRIVE,113.0,,,
2553-3014-3201-4587-5204,SL6 7PW,29,CULHAM DRIVE,107.0,,,
9128-3039-9203-0604-9200,SL6 8AE,25,RAVEN DRIVE,117.0,,,
8219-4120-7009-0235-8222,SL6 2BD,MILLBROOKE HOUSE,OLD MILL LANE,227.0,,,
0659-3038-4206-3794-6200,SL6 4DE,57,LABURNHAM ROAD,76.0,,,
0320-2903-6480-2704-3041,SL6 8HG,TWO GATES,THE AVENUE,308.0,,,
2760-0154-7647-1124-1210,SL6 7ED,2,WILBERFORCE MEWS,46.0,,,
0330-2331-6320-2704-8461,SL6 7SH,50,EDINBURGH ROAD,80.0,,,
9133-3042-3201-2424-1204,SL6 9LL,12,GORSE ROAD,66.0,,,
0350-2655-0310-2297-6081,SL6 2PQ,8,MANOR GROVE,105.0,,,
2941-5281-1043-1511-9452,SL6 5HE,54,BLENHEIM ROAD,82.0,,,
1434-4029-1409-0265-4296,SL6 3XU,16,PURSSELL CLOSE,73.0,,,
3834-1329-1409-0210-4222,SL6 4AN,30,FAIRACRE,88.0,,,
8434-9320-1409-0738-3222,SL6 8ER,81,SUMMERLEAZE ROAD,83.0,,,
5119-0025-5000-0386-8206,SL6 6LG,95,BELMONT ROAD,84.0,,,
8102-6349-1829-8106-5523,SL6 2AX,2,FERRYSIDE,41.0,,,
0793-3943-3209-7044-5204,SL6 8DS,4,RAY PARK AVENUE,116.0,,,
8325-7927-2090-8361-2906,SL6 1SU,11,FOTHERBY COURT,70.0,,,
8108-6729-4039-2908-3926,SL6 3PL,46,FARMERS WAY,68.0,,,
7203-3046-5209-1575-2200,SL6 4HL,39,LEXINGTON AVENUE,73.0,,,
5334-5329-7409-0250-4226,SL6 3NS,2,THE DELL,85.0,,,
9194-3046-5202-0795-6204,SL6 5JY,8,ARUNDEL CLOSE,95.0,,,
9062-3945-8202-8204-1204,SL6 4JR,9,SILVERSTONE MEWS,85.0,,,
9340-2401-1420-2904-7455,SL6 1HJ,15,GRENFELL PLACE,93.0,,,
8834-6722-7300-0972-4296,SL6 0LR,ALPHA,HAG HILL LANE,119.0,,,
8236-5629-6300-0157-9226,SL6 7DR,14,NORFOLK PARK COTTAGES,110.0,,,
2658-3040-6203-5644-3200,SL6 1UP,THE RED HOUSE,FISHERY ROAD,412.0,,,
9286-3026-9204-0637-1200,SL6 7JQ,39,NORTH TOWN ROAD,69.0,,,
0423-3942-4200-3024-5200,SL6 3PT,18,PAGET DRIVE,110.0,,,
9500-7760-0522-8496-3953,SL6 5HJ,86,SUNDERLAND ROAD,75.0,,,
2160-1032-5040-1095-9895,SL6 2YN,64,SPRINGFIELD PARK,84.0,,,
2031-4437-0040-9203-1191,SL6 1RY,26,CEDARS ROAD,141.0,,,
0394-3917-6200-2224-0200,SL6 3HT,19,RYLSTONE CLOSE,133.0,,,
7820-2026-0301-9004-1513,SL6 8EJ,2,SOMERFORD CLOSE,135.0,,,
9293-1208-8104-4608-1604,SL6 3QU,LEIGH COTTAGE,JUBILEE ROAD,118.0,,,
2458-3029-6298-8540-3214,SL6 6EG,71,POWNEY ROAD,76.0,,,
2221-3041-3208-3694-1204,SL6 6DH,15,WELLINGTON ROAD,130.0,,,
3134-6128-1400-0802-1226,SL6 5DY,38,EDITH ROAD,117.0,,,
0350-2327-4360-2604-7865,SL6 4HU,6,NORTH STAR LANE,54.0,,,
0700-2943-0922-4390-3543,SL6 6EG,81,POWNEY ROAD,91.0,,,
4800-1707-0022-1223-3373,SL6 7HR,152,COOKHAM ROAD,56.0,,,
1234-9021-4400-0037-2202,SL6 2DN,55,WINDSOR ROAD,157.0,,,
8700-4497-0322-0494-3253,SL6 7JX,5,MOOR LANE,116.0,,,
9390-2707-7400-2224-3345,SL6 3HD,10,APPLECROFT,131.0,,,
8340-7328-7910-3122-0206,SL6 8AR,12,WINDRUSH WAY,85.0,,,
2812-0027-6000-0334-8206,SL6 8JT,6,LOWER COOKHAM ROAD,246.0,,,
9200-6102-0722-7427-3143,SL6 7NJ,62,FURZE PLATT ROAD,93.0,,,
9370-2954-8400-2224-1361,SL6 2LD,33,STOMPITS ROAD,101.0,,,
1500-6977-0922-1421-3953,SL6 8TH,34,BOULTERS COURT,134.0,,,
6134-4321-6400-0065-2222,SL6 7EJ,20,WAYSIDE MEWS,126.0,,,
